,sim,DiscountedCost,DiscountedQALY,LY,group
1335,267,194151.5518,0.790274561,1.457458543,TDxD-SG
1336,268,301918.2337,1.250794345,2.255254182,Super_TDXd
1337,268,109916.7416,0.616429283,1.082818991,Chemo-Chemo
1338,268,186572.518,0.840474639,1.478882208,Chemo-TDxd
1339,268,177720.3331,0.725626385,1.388965538,TDxD-Chemo
1340,268,217833.171,0.850656946,1.608543134,TDxD-SG
1341,269,300854.9657,1.266110886,2.188326834,Super_TDXd
1342,269,120564.4003,0.672575356,1.190961745,Chemo-Chemo
1343,269,213122.3838,0.894439285,1.657680622,Chemo-TDxd
1344,269,244306.5231,1.036040686,1.828885509,TDxD-Chemo
1345,269,257731.9697,1.034041626,1.824778056,TDxD-SG
1346,270,303234.0427,1.350294811,2.39791894,Super_TDXd
1347,270,94788.82877,0.450755598,0.88861219,Chemo-Chemo
1348,270,149574.5897,0.608901728,1.218714181,Chemo-TDxd
1349,270,155903.7952,0.655031186,1.287300149,TDxD-Chemo
1350,270,188798.187,0.741449338,1.467963254,TDxD-SG
1351,271,343628.0039,1.360840956,2.256352345,Super_TDXd
1352,271,110923.5195,0.509238378,0.975988002,Chemo-Chemo
1353,271,161307.437,0.575849447,1.168205983,Chemo-TDxd
1354,271,202328.1538,0.741475822,1.397581615,TDxD-Chemo
1355,271,222887.0293,0.785284004,1.524989336,TDxD-SG
1356,272,335324.6353,1.183225469,2.093700312,Super_TDXd
1357,272,94317.87773,0.506964874,0.979552333,Chemo-Chemo
1358,272,152527.9982,0.595238216,1.194983784,Chemo-TDxd
1359,272,223615.5558,0.77226662,1.449749065,TDxD-Chemo
1360,272,273167.7229,0.859521846,1.665958473,TDxD-SG
1361,273,327698.4879,1.414068065,2.388193744,Super_TDXd
1362,273,120605.6962,0.627139198,1.122316236,Chemo-Chemo
1363,273,150648.5588,0.675047245,1.219640827,Chemo-TDxd
1364,273,211745.6945,0.886484713,1.593869055,TDxD-Chemo
1365,273,240581.9848,0.886449146,1.59379578,TDxD-SG
1366,274,328321.8225,1.322329577,2.263136759,Super_TDXd
1367,274,107802.9589,0.539954897,1.059011082,Chemo-Chemo
1368,274,183834.5281,0.680190269,1.445460526,Chemo-TDxd
1369,274,204353.6834,0.789358551,1.46123598,TDxD-Chemo
1370,274,232298.1653,0.846404191,1.617300921,TDxD-SG
1371,275,241627.148,0.99209799,1.814272499,Super_TDXd
1372,275,96634.13049,0.416032155,0.831163224,Chemo-Chemo
1373,275,138391.2362,0.503030159,1.037638394,Chemo-TDxd
1374,275,151385.316,0.562367248,1.136814616,TDxD-Chemo
1375,275,196199.2171,0.655025228,1.357701216,TDxD-SG
1376,276,294017.3869,0.969037554,2.053123776,Super_TDXd
1377,276,104121.4686,0.4140404,0.959893332,Chemo-Chemo
1378,276,141869.511,0.47263406,1.095273713,Chemo-TDxd
1379,276,185429.8365,0.605615666,1.372444133,TDxD-Chemo
1380,276,221916.4384,0.679166589,1.543651613,TDxD-SG
1381,277,246412.4418,0.8661436,1.842355811,Super_TDXd
1382,277,88515.12722,0.364962518,0.844934515,Chemo-Chemo
1383,277,158437.4197,0.523957426,1.249567125,Chemo-TDxd
1384,277,155388.3697,0.525744751,1.203401443,TDxD-Chemo
1385,277,184055.4396,0.602259748,1.396270805,TDxD-SG
1386,278,292366.4472,1.264631955,2.273656797,Super_TDXd
1387,278,100536.948,0.527958133,0.989068139,Chemo-Chemo
1388,278,142656.5909,0.614420008,1.176468098,Chemo-TDxd
1389,278,175577.1581,0.737168788,1.405716573,TDxD-Chemo
1390,278,205906.3483,0.796404091,1.533878873,TDxD-SG
1391,279,354931.4295,1.425455187,2.213899995,Super_TDXd
1392,279,93304.11634,0.553129131,0.918596403,Chemo-Chemo
1393,279,183304.1988,0.753064439,1.306784065,Chemo-TDxd
1394,279,182349.3948,0.731481705,1.226133596,TDxD-Chemo
1395,279,230021.6586,0.839963214,1.432095128,TDxD-SG
1396,280,292102.5562,1.149217783,2.178691673,Super_TDXd
1397,280,91070.96475,0.491190586,0.949291705,Chemo-Chemo
1398,280,137016.3769,0.578514546,1.16195697,Chemo-TDxd
1399,280,180051.8052,0.700337986,1.40281147,TDxD-Chemo
1400,280,202884.2,0.723172995,1.457123682,TDxD-SG
1401,281,288805.6265,0.878616802,1.828600397,Super_TDXd
1402,281,84276.21345,0.324933961,0.842598411,Chemo-Chemo
1403,281,132675.5268,0.369558006,0.988896784,Chemo-TDxd
1404,281,171489.4423,0.504281005,1.178375564,TDxD-Chemo
1405,281,209212.5437,0.554510307,1.34408068,TDxD-SG
1406,282,318496.0432,1.36403444,2.199980921,Super_TDXd
1407,282,94676.44208,0.575799502,0.965910304,Chemo-Chemo
1408,282,151055.8605,0.691226768,1.184001282,Chemo-TDxd
1409,282,195024.8757,0.839846039,1.396934005,TDxD-Chemo
1410,282,220855.6991,0.876712954,1.466805481,TDxD-SG
1411,283,235694.2306,1.051187877,1.81031713,Super_TDXd
1412,283,98959.43906,0.480234176,0.944455765,Chemo-Chemo
1413,283,133584.1566,0.5300493,1.08268078,Chemo-TDxd
1414,283,163429.3376,0.691795113,1.268071771,TDxD-Chemo
1415,283,199986.0779,0.769467901,1.484522678,TDxD-SG
1416,284,267602.5515,1.210662715,2.040583719,Super_TDXd
1417,284,92448.97794,0.560324128,1.010836498,Chemo-Chemo
1418,284,141010.1391,0.661602538,1.22274571,Chemo-TDxd
1419,284,163827.5065,0.727823671,1.299238794,TDxD-Chemo
1420,284,205509.1937,0.808234426,1.466907235,TDxD-SG
1421,285,353489.4912,1.328638939,2.329699344,Super_TDXd
1422,285,94000.76417,0.457469235,0.919763898,Chemo-Chemo
1423,285,142561.321,0.531189612,1.098312466,Chemo-TDxd
1424,285,177200.8585,0.622241671,1.195444218,TDxD-Chemo
1425,285,207639.8316,0.699533286,1.383068985,TDxD-SG
1426,286,295524.4006,1.243931248,2.213868003,Super_TDXd
1427,286,95179.58266,0.44982335,0.883251873,Chemo-Chemo
1428,286,134251.4137,0.531339597,1.075244535,Chemo-TDxd
1429,286,164709.9849,0.659410512,1.308765031,TDxD-Chemo
1430,286,189004.3586,0.729951827,1.474555359,TDxD-SG
1431,287,382228.8651,1.348390877,2.352422749,Super_TDXd
1432,287,114524.8645,0.60389061,1.103772078,Chemo-Chemo
1433,287,199581.4569,0.746968288,1.42010843,Chemo-TDxd
1434,287,254422.3638,0.896885655,1.643810722,TDxD-Chemo
1435,287,263968.6003,0.865072916,1.574148873,TDxD-SG
1436,288,269431.5837,1.09565852,1.996016763,Super_TDXd
1437,288,91367.70726,0.496679563,0.925543744,Chemo-Chemo
1438,288,166324.2623,0.66649183,1.308866937,Chemo-TDxd
1439,288,182924.9475,0.711810387,1.32590954,TDxD-Chemo
1440,288,215604.8674,0.798069659,1.520034331,TDxD-SG
1441,289,279455.432,1.220228638,2.101409827,Super_TDXd
1442,289,106259.9773,0.531971903,1.010245254,Chemo-Chemo
1443,289,163202.4984,0.645292857,1.303861547,Chemo-TDxd
1444,289,193916.0749,0.820591472,1.516841266,TDxD-Chemo
1445,289,207711.7727,0.841789397,1.571016113,TDxD-SG
1446,290,239705.6128,1.027772667,1.826423929,Super_TDXd
1447,290,85751.39838,0.460659329,0.866984538,Chemo-Chemo
1448,290,135742.2729,0.555548579,1.086861394,Chemo-TDxd
1449,290,147389.9781,0.617570174,1.171022923,TDxD-Chemo
1450,290,191246.0972,0.727959055,1.420417326,TDxD-SG
1451,291,327363.326,1.358946675,2.257257733,Super_TDXd
1452,291,90571.82148,0.498950683,0.875225356,Chemo-Chemo
1453,291,129978.5477,0.58401153,1.013161974,Chemo-TDxd
1454,291,166481.1395,0.699633847,1.193311632,TDxD-Chemo
1455,291,182269.6405,0.756336041,1.289586774,TDxD-SG
1456,292,303839.3555,1.246621204,2.049237655,Super_TDXd
1457,292,109594.9606,0.67544968,1.08812001,Chemo-Chemo
1458,292,227316.1867,1.014654297,1.67712021,Chemo-TDxd
1459,292,243486.221,0.997625265,1.669049687,TDxD-Chemo
1460,292,277932.3725,1.11682701,1.871389707,TDxD-SG
1461,293,264237.8258,1.185851027,2.128293568,Super_TDXd
1462,293,107521.2383,0.612727847,1.100379716,Chemo-Chemo
1463,293,190739.8682,0.872890946,1.597910495,Chemo-TDxd
1464,293,206863.905,0.926672393,1.69870234,TDxD-Chemo
1465,293,243785.5013,1.009519058,1.856274077,TDxD-SG
1466,294,378573.306,1.245162643,2.238816612,Super_TDXd
1467,294,103039.7094,0.541995009,1.055527087,Chemo-Chemo
1468,294,176974.7526,0.652890753,1.320757711,Chemo-TDxd
1469,294,224401.1947,0.745238887,1.401201526,TDxD-Chemo
1470,294,260587.3178,0.82542031,1.592815696,TDxD-SG
1471,295,257858.9304,1.108906048,1.837872718,Super_TDXd
1472,295,106527.0057,0.553804698,0.971371046,Chemo-Chemo
1473,295,184482.3262,0.74796049,1.377513795,Chemo-TDxd
1474,295,196154.299,0.81727409,1.425674799,TDxD-Chemo
1475,295,222416.9879,0.866271981,1.526990342,TDxD-SG
